id	event_id	match_number	auto_start	preloaded_balls	on_field	outer_auto	lower_auto	inner_auto	baseline	fouls_auto	rating_auto	outer	lower	inner	wheel_rating	balls_collected	fouls	defense_rating	defense_fouls	climb_location	team_id	wheel_score	able_to_push	auto_comment	auto_route	ball_intake_type	dt_fouls	field_timeout_pos	hp_fouls	missed_balls	scouter_name	team_defended	under_defense	yellow_card	cycle_style	defended_by	played_defense	created_at	climbed	comment	missed_balls_auto	yellow_card_descrip	team_ownership_id
116	1510	15	14	3	1	2	0	1	1	0	0	1	0	0	0	0	0	0	0	3	4328	0	0	Just fine	1	1	0	2	0	2	Nick Kerstens	-1	2	1	0	0	0	2020-05-26 16:36:46.240293	0	Had shooting and intaking issues 	0		4346
117	1510	15	14	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	4353	0	0		0	0	0	0	0	0	Nick Kerstens	-1	0	1	0	0	0	2020-05-26 16:37:31.131655	0	Not present. 	0		4346
118	1510	16	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4478	0	0		0	0	0	0	0	0	Nick Kerstens	-1	0	1	0	0	0	2020-05-26 16:40:43.116011	0	Not present 	0		4346
119	1510	16	1	3	1	3	0	1	1	0	0	0	0	3	0	0	2	0	0	4	4306	0	0	Great auto route, intake dropped a couple of balls 	2	0	0	3	0	3	Nick Kerstens	-1	0	1	0	0	0	2020-05-26 16:44:50.513461	0	Climbing arms came out very early, tech fouls	0		4346
120	1510	16	14	3	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	2	4309	0	0	Drive over balls and ruined route	2	1	0	3	0	6	Nick Kerstens	-1	0	1	0	0	0	2020-05-26 16:47:59.453695	0	Climbing arm ejected early and blocked shots 	0		4346
121	1510	16	11	3	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	4489	0	0	Drove off line 	1	0	0	0	0	6	Nick Kerstens	-1	0	1	0	0	0	2020-05-26 16:52:20.421348	0	Really confused driving?	0		4346
122	1510	16	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4380	0	0	Did nothing 	0	0	0	1	0	0	Nick Kerstens	-1	0	1	0	0	0	2020-05-26 19:04:02.503009	0	Barely moved 	0		4346
123	1510	16	19	3	1	4	0	0	1	0	0	13	0	0	0	0	0	0	0	0	4349	0	0	Pretty good aside from misses	2	1	0	0	0	2	Nick Kerstens	-1	0	1	1	0	0	2020-05-26 19:08:09.360220	0	5031 got in their way a lot. The only good cycler on the field	0		4346
124	1510	17	14	3	1	3	0	0	1	0	0	2	0	0	0	0	0	0	0	4	4454	0	1	Shot and drove forward. Took up the space in front of the triangle 	1	1	0	2	0	6	Nick Kerstens	-1	1	1	0	0	0	2020-05-26 19:12:12.522204	0	Slow driving and odd intake.	0		4346
125	1510	17	9	3	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	4379	0	0	Dropped one ball? Can't drive straight 	1	0	0	0	0	0	Nick Kerstens	3683	0	1	0	0	1	2020-05-26 19:18:23.228698	0	Very jankey. Contacted opponent in endgame. 	0		4346
126	1510	17	7	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4334	0	0	Drove into the truss 	1	0	0	0	0	0	Nick Kerstens	-1	0	1	0	0	0	2020-05-26 19:25:14.055804	0	Got stuck on a ball and didn't move for most of the match 	0		4346
127	1510	17	1	3	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	4333	0	1	Drove real slow and thats it 	1	0	0	0	0	2	Nick Kerstens	6978	0	1	0	0	1	2020-05-26 19:31:12.718012	0	I don't know what they were trying to do the entire time	0		4346
128	1510	17	10	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4322	0	1	Didn't drive far off enough the line to count 	1	1	0	2	0	8	Nick Kerstens	-1	0	1	0	0	0	2020-05-26 19:39:08.494313	0	Ran into 3683 during endgame. 	0		4346
129	1510	17	14	3	1	1	0	2	1	0	0	14	0	0	0	0	0	0	0	4	4335	0	2	Moved to trench run but didn't continue?	2	1	0	3	1	2	Nick Kerstens	-1	2	1	1	0	0	2020-05-26 19:46:39.519952	0	HP jumped line. Had some intake problems 	0		4346
